station_name,timestamp,groundwaterlevel_mbgl,rainfall_mm,temperature_c,ph,turbidity_ntu,tds_ppm
RFS027,2025-03-30,24.17,66.4,34.6,7.74,6.19,504
RFS027,2025-04-06,26.99,0.0,45.0,7.21,2.27,463
RFS027,2025-04-13,27.41,0.0,45.0,7.52,2.12,420
RFS027,2025-04-20,25.35,53.7,45.0,7.21,4.8,325
RFS027,2025-04-27,26.85,76.3,45.0,7.53,6.75,352
RFS027,2025-05-04,25.67,0.0,45.0,7.71,2.56,283
RFS027,2025-05-11,24.76,0.0,45.0,7.37,2.65,277
RFS027,2025-05-18,27.33,0.0,45.0,7.65,2.75,256
RFS027,2025-05-25,28.16,0.0,45.0,7.6,2.44,327
RFS028,2023-01-01,14.92,0.0,12.1,7.84,5.19,636
RFS028,2023-01-08,15.07,16.9,8.0,8.27,9.44,799
RFS028,2023-01-15,14.83,0.0,11.5,8.26,4.92,857
RFS028,2023-01-22,15.16,0.0,8.0,8.21,5.15,825
RFS028,2023-01-29,15.22,0.0,11.9,8.21,5.09,705
RFS028,2023-02-05,14.7,0.0,13.2,7.95,4.28,659
RFS028,2023-02-12,15.64,0.0,8.8,7.92,4.64,688
RFS028,2023-02-19,15.89,0.0,12.4,8.03,4.74,786
RFS028,2023-02-26,14.23,0.0,14.3,7.92,5.14,878
RFS028,2023-03-05,15.47,0.0,31.0,7.97,4.25,654
RFS028,2023-03-12,19.77,0.0,32.5,8.22,5.1,862
RFS028,2023-03-19,18.42,0.0,31.1,7.86,5.23,768
RFS028,2023-03-26,16.95,0.0,33.6,8.26,4.63,711
RFS028,2023-04-02,19.84,0.0,44.0,8.27,4.78,915
RFS028,2023-04-09,20.29,0.0,45.0,7.85,4.25,664
RFS028,2023-04-16,17.84,34.9,45.0,8.01,13.25,811
RFS028,2023-04-23,21.37,0.0,45.0,7.98,4.83,666
RFS028,2023-04-30,19.62,0.0,45.0,8.18,4.94,703
RFS028,2023-05-07,20.9,0.0,45.0,8.31,5.21,861
RFS028,2023-05-14,17.89,0.0,45.0,7.91,4.87,905
RFS028,2023-05-21,20.32,0.0,45.0,8.08,4.36,737
RFS028,2023-05-28,21.88,0.0,45.0,8.06,5.07,635
RFS028,2023-06-04,10.97,0.0,45.0,8.36,4.56,860
RFS028,2023-06-11,10.33,0.0,42.5,8.0,4.72,864
RFS028,2023-06-18,11.97,104.9,45.0,7.75,15.0,722
RFS028,2023-06-25,10.32,69.2,45.0,8.04,10.74,767
RFS028,2023-07-02,10.75,62.4,44.6,8.15,13.29,609
RFS028,2023-07-09,9.9,0.0,44.3,7.93,5.18,837
RFS028,2023-07-16,9.55,0.0,38.8,8.13,4.9,746
RFS028,2023-07-23,10.41,28.8,39.9,8.04,6.26,807
RFS028,2023-07-30,8.99,0.0,37.4,7.99,4.86,618
RFS028,2023-08-06,10.26,28.6,36.6,7.8,6.64,823
RFS028,2023-08-13,10.15,0.0,39.7,8.25,4.34,688
RFS028,2023-08-20,11.64,44.5,35.6,8.45,13.8,833
RFS028,2023-08-27,10.54,37.2,35.5,7.93,9.64,733
RFS028,2023-09-03,9.15,0.0,32.3,8.33,4.52,718
RFS028,2023-09-10,11.6,20.2,32.3,8.13,6.83,736
RFS028,2023-09-17,7.54,0.0,27.0,8.37,4.64,625
RFS028,2023-09-24,6.82,44.5,31.0,8.09,13.41,738
RFS028,2023-10-01,13.54,18.7,26.5,7.76,5.86,730
RFS028,2023-10-08,14.35,0.0,25.1,7.66,4.7,599
RFS028,2023-10-15,13.77,28.2,25.2,8.05,7.0,783
RFS028,2023-10-22,14.73,32.3,25.3,8.15,10.23,656
RFS028,2023-10-29,13.44,0.0,27.5,8.09,4.57,830
RFS028,2023-11-05,14.37,0.0,23.3,8.26,5.2,708
RFS028,2023-11-12,13.35,44.2,17.9,8.18,7.7,693
RFS028,2023-11-19,13.49,21.3,20.4,7.96,8.88,782
RFS028,2023-11-26,16.72,0.0,17.6,7.96,4.96,724
RFS028,2023-12-03,13.52,0.0,8.4,8.16,5.21,816
RFS028,2023-12-10,13.68,0.0,8.0,8.24,5.08,823
RFS028,2023-12-17,13.33,0.0,9.2,7.89,4.53,750
RFS028,2023-12-24,13.57,0.0,8.0,7.84,5.16,891
RFS028,2023-12-31,13.31,0.0,11.2,8.17,5.02,856
RFS028,2024-01-07,14.74,0.0,8.0,7.87,4.86,771
RFS028,2024-01-14,13.1,0.0,8.8,7.99,4.3,662
RFS028,2024-01-21,14.46,0.0,8.5,8.1,5.0,845
RFS028,2024-01-28,13.63,0.0,11.5,8.18,5.02,865
RFS028,2024-02-04,15.04,0.0,9.2,7.92,4.79,736
RFS028,2024-02-11,13.55,0.0,15.6,7.99,4.41,692
RFS028,2024-02-18,14.83,0.0,18.3,8.24,4.66,781
RFS028,2024-02-25,13.99,19.4,17.3,8.25,5.19,715
RFS028,2024-03-03,14.79,48.0,27.0,7.93,8.02,834
RFS028,2024-03-10,16.44,0.0,26.8,8.11,4.25,689
RFS028,2024-03-17,14.83,0.0,32.0,7.7,4.98,779
RFS028,2024-03-24,15.68,0.0,30.3,8.23,4.72,708
RFS028,2024-03-31,15.21,0.0,36.4,8.03,5.16,745
RFS028,2024-04-07,18.45,0.0,45.0,8.13,4.85,792
RFS028,2024-04-14,19.52,20.7,45.0,8.17,6.27,791
RFS028,2024-04-21,17.03,0.0,45.0,8.23,4.74,762
RFS028,2024-04-28,18.22,0.0,45.0,8.21,5.18,683
RFS028,2024-05-05,20.59,23.0,45.0,7.93,5.15,852
RFS028,2024-05-12,17.48,0.0,45.0,8.0,5.06,793
RFS028,2024-05-19,18.64,0.0,45.0,8.05,4.88,711
RFS028,2024-05-26,19.51,0.0,45.0,8.16,5.23,766
RFS028,2024-06-02,6.91,19.1,43.1,8.17,8.81,898
RFS028,2024-06-09,6.74,108.9,43.0,8.05,15.0,656
RFS028,2024-06-16,8.47,0.0,44.7,8.12,5.22,741
RFS028,2024-06-23,6.49,10.4,41.0,8.44,6.53,683
RFS028,2024-06-30,9.11,87.6,44.0,7.59,15.0,615
RFS028,2024-07-07,7.19,74.4,45.0,8.19,11.97,602
RFS028,2024-07-14,9.74,0.0,40.4,7.83,5.18,782
RFS028,2024-07-21,8.88,19.8,42.9,8.11,7.35,721
RFS028,2024-07-28,7.84,22.0,40.9,7.98,5.96,668
RFS028,2024-08-04,5.69,0.0,38.0,8.08,4.76,822
RFS028,2024-08-11,8.77,281.8,35.9,7.65,15.0,691
RFS028,2024-08-18,9.93,0.0,34.6,7.88,4.4,807
RFS028,2024-08-25,10.44,0.0,37.6,7.98,4.98,816
RFS028,2024-09-01,6.38,26.0,34.3,8.42,5.59,706
RFS028,2024-09-08,6.42,31.4,30.8,8.37,11.61,680
RFS028,2024-09-15,8.37,57.4,31.3,8.19,8.61,758
RFS028,2024-09-22,7.58,0.0,27.3,8.06,5.13,698
RFS028,2024-09-29,8.69,139.9,25.8,7.51,15.0,799
RFS028,2024-10-06,10.61,0.0,28.1,8.18,5.03,803
RFS028,2024-10-13,13.34,0.0,26.3,8.4,4.93,679
RFS028,2024-10-20,13.33,29.6,23.3,8.29,8.52,808
RFS028,2024-10-27,13.2,0.0,20.6,8.14,5.23,828
RFS028,2024-11-03,14.05,0.0,23.0,7.95,5.01,757
RFS028,2024-11-10,13.92,0.0,20.0,8.22,4.4,689
RFS028,2024-11-17,14.72,0.0,18.5,7.73,5.0,870
RFS028,2024-11-24,14.08,47.4,19.8,7.65,13.89,779
RFS028,2024-12-01,12.58,0.0,8.0,7.94,4.41,862
RFS028,2024-12-08,11.41,0.0,8.9,8.22,4.54,807
RFS028,2024-12-15,11.92,0.0,8.0,8.11,5.22,824
RFS028,2024-12-22,11.67,0.0,11.4,7.85,4.92,675
RFS028,2024-12-29,13.17,0.0,8.0,8.32,4.93,891
RFS028,2025-01-05,12.27,0.0,10.9,7.9,4.69,713
RFS028,2025-01-12,13.08,0.0,9.9,7.95,4.99,658
RFS028,2025-01-19,12.93,0.0,8.0,8.04,4.98,697
RFS028,2025-01-26,12.29,0.0,8.0,8.28,4.3,710
RFS028,2025-02-02,13.29,0.0,14.4,8.12,4.71,882
RFS028,2025-02-09,12.87,8.5,11.5,8.17,5.01,614
RFS028,2025-02-16,13.03,0.0,16.0,8.4,5.1,745
RFS028,2025-02-23,11.93,0.0,15.6,7.81,4.97,851
RFS028,2025-03-02,14.04,0.0,27.4,7.91,4.56,727
RFS028,2025-03-09,13.96,0.0,29.6,8.32,4.54,763
RFS028,2025-03-16,16.46,0.0,30.1,7.87,4.28,878
RFS028,2025-03-23,16.52,0.0,34.3,8.31,4.54,710
RFS028,2025-03-30,15.21,0.0,34.0,8.0,5.19,659
RFS028,2025-04-06,16.26,0.0,45.0,7.98,4.24,902
RFS028,2025-04-13,16.74,0.0,44.4,8.47,4.46,758
RFS028,2025-04-20,13.97,0.0,45.0,8.28,4.34,711
RFS028,2025-04-27,16.9,0.0,45.0,7.96,4.31,694
RFS028,2025-05-04,17.95,26.4,45.0,7.77,7.86,646
RFS028,2025-05-11,15.74,0.0,45.0,8.45,4.65,777
RFS028,2025-05-18,17.63,0.0,45.0,8.12,4.88,647
RFS028,2025-05-25,15.13,0.0,45.0,8.29,4.99,886
RFS029,2023-01-01,15.74,0.0,8.0,8.0,3.86,501
RFS029,2023-01-08,15.92,0.0,8.0,7.76,4.12,617
RFS029,2023-01-15,15.17,0.0,8.0,7.79,3.85,503
RFS029,2023-01-22,14.65,0.0,8.0,8.03,4.15,533
RFS029,2023-01-29,14.74,0.0,12.6,8.05,4.62,549
RFS029,2023-02-05,14.54,0.0,10.2,7.88,4.44,560
RFS029,2023-02-12,15.46,0.0,10.2,7.9,4.6,727
RFS029,2023-02-19,14.75,0.0,9.6,7.94,3.8,577
RFS029,2023-02-26,14.3,0.0,12.9,7.8,4.34,567
RFS029,2023-03-05,17.14,0.0,22.5,8.0,4.17,683
RFS029,2023-03-12,18.64,0.0,24.0,8.22,4.42,510
RFS029,2023-03-19,18.14,0.0,28.3,8.2,4.54,663
RFS029,2023-03-26,19.53,0.0,29.7,8.06,3.92,612
RFS029,2023-04-02,17.75,67.7,43.0,8.11,8.44,512
RFS029,2023-04-09,18.25,0.0,40.5,8.22,3.94,669
RFS029,2023-04-16,21.17,0.0,43.8,8.28,4.62,639
RFS029,2023-04-23,19.93,0.0,45.0,8.13,4.48,670
RFS029,2023-04-30,20.3,0.0,45.0,8.47,4.28,769
RFS029,2023-05-07,20.4,0.0,45.0,7.68,4.54,580
RFS029,2023-05-14,20.16,0.0,45.0,7.91,4.61,726
RFS029,2023-05-21,21.8,0.0,45.0,7.93,4.14,697
RFS029,2023-05-28,22.01,0.0,45.0,8.16,3.97,541
RFS029,2023-06-04,13.17,0.0,43.3,8.06,3.86,743
RFS029,2023-06-11,8.4,0.0,38.3,7.86,4.59,715
RFS029,2023-06-18,12.43,0.0,44.7,7.78,4.06,550
RFS029,2023-06-25,8.67,0.0,45.0,7.85,3.99,620
RFS029,2023-07-02,8.68,32.2,44.3,7.96,9.75,767
RFS029,2023-07-09,7.95,0.0,43.2,8.04,3.96,545
RFS029,2023-07-16,11.29,18.1,39.0,7.77,5.86,583
RFS029,2023-07-23,9.68,0.0,36.9,8.0,4.61,756
RFS029,2023-07-30,11.8,243.2,39.3,7.69,15.0,575
RFS029,2023-08-06,7.31,136.9,40.0,7.69,15.0,643
RFS029,2023-08-13,11.82,17.7,35.3,8.35,6.84,607
RFS029,2023-08-20,7.74,0.0,31.0,8.03,3.8,521
RFS029,2023-08-27,7.53,42.5,30.2,7.89,11.48,502
RFS029,2023-09-03,8.49,91.1,28.4,7.82,15.0,578
RFS029,2023-09-10,7.74,0.0,27.3,7.75,3.83,751
RFS029,2023-09-17,7.41,80.6,24.7,7.83,15.0,637
RFS029,2023-09-24,9.01,29.7,22.9,7.87,8.82,731
RFS029,2023-10-01,14.51,33.6,22.6,8.27,9.58,549
RFS029,2023-10-08,14.14,0.0,24.2,8.09,4.51,575
RFS029,2023-10-15,14.5,0.0,19.5,7.95,4.17,481
RFS029,2023-10-22,15.23,0.0,19.0,7.71,4.58,548
RFS029,2023-10-29,13.24,0.0,20.4,8.15,4.19,587
RFS029,2023-11-05,15.73,19.0,17.1,7.93,6.46,741
RFS029,2023-11-12,15.7,0.0,15.0,8.25,4.27,717
RFS029,2023-11-19,16.77,23.4,19.0,8.0,7.62,603
RFS029,2023-11-26,13.59,0.0,20.0,7.94,4.35,713
RFS029,2023-12-03,14.93,0.0,8.0,8.01,4.47,704
RFS029,2023-12-10,15.12,0.0,8.0,7.61,3.71,515
RFS029,2023-12-17,14.67,0.0,8.0,7.72,4.49,695
RFS029,2023-12-24,14.68,0.0,8.0,7.79,4.0,761
RFS029,2023-12-31,14.35,0.0,8.3,8.03,3.75,593
RFS029,2024-01-07,13.6,0.0,8.0,7.9,3.73,530
RFS029,2024-01-14,13.82,0.0,8.0,8.31,4.27,611
RFS029,2024-01-21,15.14,0.0,8.0,8.08,3.88,603
RFS029,2024-01-28,13.62,0.0,8.0,7.97,4.48,607
RFS029,2024-02-04,14.46,0.0,8.0,8.27,4.44,675
RFS029,2024-02-11,14.99,0.0,11.8,7.8,4.64,579
RFS029,2024-02-18,13.81,0.0,11.4,8.33,4.16,717
RFS029,2024-02-25,13.62,3.9,12.3,7.83,3.98,714
RFS029,2024-03-03,15.8,0.0,21.9,7.86,4.0,641
RFS029,2024-03-10,17.02,0.0,26.8,7.96,4.04,694
RFS029,2024-03-17,16.48,14.5,24.4,7.9,8.05,523
RFS029,2024-03-24,15.36,0.0,31.5,7.93,4.29,584
RFS029,2024-03-31,17.25,0.0,32.7,8.13,4.61,549
RFS029,2024-04-07,19.99,0.0,44.9,7.98,4.03,717
RFS029,2024-04-14,16.23,31.5,40.9,8.03,6.75,581
RFS029,2024-04-21,19.11,0.0,45.0,8.23,4.54,751
RFS029,2024-04-28,19.11,0.0,45.0,7.84,3.94,668
RFS029,2024-05-05,19.24,0.0,45.0,8.05,4.34,691
RFS029,2024-05-12,17.66,0.0,45.0,8.07,4.48,651
RFS029,2024-05-19,18.36,0.0,45.0,8.09,4.25,589
RFS029,2024-05-26,19.56,22.4,45.0,7.72,8.2,643
RFS029,2024-06-02,10.23,15.8,39.9,7.91,5.89,630
RFS029,2024-06-09,7.89,101.1,40.9,7.72,15.0,425
RFS029,2024-06-16,11.4,0.0,40.9,8.01,3.9,748
RFS029,2024-06-23,8.36,254.2,39.0,8.2,15.0,674
RFS029,2024-06-30,10.74,21.8,44.4,8.11,4.95,557
RFS029,2024-07-07,8.4,273.1,36.9,7.78,15.0,718
RFS029,2024-07-14,7.22,0.0,39.3,7.81,4.22,625
RFS029,2024-07-21,6.27,0.0,35.7,8.07,4.18,426
RFS029,2024-07-28,5.93,267.8,34.7,7.72,15.0,546
RFS029,2024-08-04,10.41,0.0,35.5,8.17,4.2,636
RFS029,2024-08-11,7.78,28.7,35.0,7.73,6.36,714
RFS029,2024-08-18,10.95,20.3,30.7,8.17,7.43,553
RFS029,2024-08-25,7.85,0.0,34.9,8.08,4.68,664
RFS029,2024-09-01,8.5,0.0,32.0,8.14,4.34,575
RFS029,2024-09-08,8.09,0.0,30.0,8.0,4.38,576
RFS029,2024-09-15,9.45,87.6,28.7,7.69,15.0,657
RFS029,2024-09-22,8.03,88.6,23.4,8.17,15.0,608
RFS029,2024-09-29,7.09,0.0,19.9,8.04,4.42,647
RFS029,2024-10-06,11.15,0.0,23.4,8.08,3.71,593
RFS029,2024-10-13,14.38,0.0,22.9,7.75,3.88,631
RFS029,2024-10-20,12.43,33.0,20.4,7.86,11.9,701
RFS029,2024-10-27,14.19,7.8,20.0,7.6,4.35,628
RFS029,2024-11-03,12.61,0.0,19.0,7.85,4.12,553
RFS029,2024-11-10,10.92,0.0,20.9,8.0,4.19,702
RFS029,2024-11-17,13.73,0.0,16.8,8.17,3.89,649
RFS029,2024-11-24,14.15,0.0,16.9,8.29,4.5,622
RFS029,2024-12-01,13.3,0.0,8.0,8.25,4.04,594
RFS029,2024-12-08,12.71,0.0,8.0,8.09,4.22,743
RFS029,2024-12-15,13.26,0.0,8.0,8.24,4.0,576
RFS029,2024-12-22,13.11,0.0,8.0,8.32,4.6,633
RFS029,2024-12-29,12.77,0.0,10.7,8.0,4.16,690
RFS029,2025-01-05,13.81,0.0,8.0,8.02,4.67,505
RFS029,2025-01-12,13.51,0.0,9.4,8.0,4.2,582
RFS029,2025-01-19,11.9,0.0,8.0,8.22,4.45,666
RFS029,2025-01-26,13.2,0.0,9.6,7.73,3.77,502
RFS029,2025-02-02,12.69,0.0,8.0,8.33,3.85,692
RFS029,2025-02-09,13.41,0.0,8.0,8.03,4.26,632
RFS029,2025-02-16,13.76,0.0,12.7,8.11,4.55,606
RFS029,2025-02-23,13.45,0.0,12.1,8.03,4.5,699
RFS029,2025-03-02,14.01,0.0,22.0,8.03,4.26,565
RFS029,2025-03-09,14.73,0.0,25.5,7.78,4.41,565
RFS029,2025-03-16,14.7,30.6,23.2,8.23,9.41,477
RFS029,2025-03-23,17.15,0.0,33.6,8.26,4.59,725
RFS029,2025-03-30,16.09,48.0,34.8,7.84,8.77,587
RFS029,2025-04-06,17.74,0.0,40.9,7.93,4.42,560
RFS029,2025-04-13,15.66,45.5,44.9,7.9,7.02,614
RFS029,2025-04-20,15.92,68.5,45.0,7.68,12.55,576
RFS029,2025-04-27,15.64,39.9,45.0,7.94,9.41,743
RFS029,2025-05-04,18.0,0.0,45.0,7.7,4.66,662
RFS029,2025-05-11,16.03,0.0,45.0,8.23,3.9,605
RFS029,2025-05-18,18.33,0.0,45.0,8.03,4.63,683
RFS029,2025-05-25,17.33,0.0,45.0,7.86,4.59,599
RFS030,2023-01-01,6.55,0.0,8.0,8.16,5.81,820
RFS030,2023-01-08,6.26,0.0,8.0,8.17,5.75,627
RFS030,2023-01-15,6.31,0.0,8.0,8.04,5.81,703
RFS030,2023-01-22,6.5,0.0,8.0,8.01,5.9,737
RFS030,2023-01-29,6.08,12.0,8.0,7.99,11.35,842
RFS030,2023-02-05,5.05,0.0,9.5,8.01,5.08,713
RFS030,2023-02-12,6.15,0.0,11.6,8.08,5.78,715
RFS030,2023-02-19,6.14,0.0,13.6,7.98,5.64,573
RFS030,2023-02-26,6.85,11.0,13.4,8.19,6.37,682
RFS030,2023-03-05,9.15,0.0,22.7,8.47,5.3,629
RFS030,2023-03-12,6.88,57.8,22.8,8.21,10.27,740
RFS030,2023-03-19,6.64,0.0,25.9,8.28,5.32,778
RFS030,2023-03-26,7.21,30.5,28.9,8.08,10.11,686
RFS030,2023-04-02,12.18,34.1,42.8,7.94,13.31,664
RFS030,2023-04-09,9.71,21.7,39.8,8.19,10.46,834
RFS030,2023-04-16,8.24,0.0,44.7,8.15,5.77,694
RFS030,2023-04-23,9.86,0.0,45.0,7.7,5.78,835
RFS030,2023-04-30,10.42,59.1,45.0,8.22,10.5,674
RFS030,2023-05-07,8.34,0.0,45.0,7.91,5.85,753
RFS030,2023-05-14,11.09,0.0,45.0,7.99,5.07,726
RFS030,2023-05-21,10.35,0.0,45.0,8.11,5.39,614
RFS030,2023-05-28,11.5,0.0,45.0,7.93,5.05,803
RFS030,2023-06-04,2.66,61.9,38.6,8.5,7.87,650
RFS030,2023-06-11,2.0,18.9,37.9,8.11,6.53,793
RFS030,2023-06-18,2.0,0.0,44.2,7.88,5.18,848
RFS030,2023-06-25,2.49,0.0,37.9,8.06,5.32,694
RFS030,2023-07-02,2.0,0.0,38.9,7.8,5.87,606
RFS030,2023-07-09,2.0,0.0,39.1,7.76,5.94,887
RFS030,2023-07-16,2.0,0.0,35.9,7.64,5.4,746
RFS030,2023-07-23,2.0,89.9,35.2,8.19,15.0,795
RFS030,2023-07-30,2.0,15.3,36.2,8.05,8.46,677
RFS030,2023-08-06,2.0,8.6,33.9,7.96,5.95,754
RFS030,2023-08-13,2.0,31.3,38.0,8.24,15.0,785
RFS030,2023-08-20,2.0,8.7,32.1,8.38,5.97,752
RFS030,2023-08-27,2.0,0.0,30.4,8.15,5.49,885
RFS030,2023-09-03,2.0,212.1,27.4,7.89,15.0,581
RFS030,2023-09-10,2.0,0.0,29.0,8.04,5.79,814
RFS030,2023-09-17,2.0,44.6,26.9,8.15,9.66,652
RFS030,2023-09-24,2.0,0.0,28.1,8.28,5.69,766
RFS030,2023-10-01,3.71,0.0,20.1,8.42,5.85,603
RFS030,2023-10-08,5.3,47.2,19.2,7.84,13.06,811
RFS030,2023-10-15,4.84,0.0,23.6,7.79,5.6,715
RFS030,2023-10-22,4.92,0.0,20.9,8.1,5.13,608
RFS030,2023-10-29,5.07,0.0,16.8,8.15,5.53,624
RFS030,2023-11-05,4.74,31.9,16.4,8.06,10.33,680
RFS030,2023-11-12,5.01,0.0,18.1,8.32,5.4,703
RFS030,2023-11-19,5.87,0.0,11.9,7.83,5.16,578
RFS030,2023-11-26,6.07,0.0,16.0,7.9,5.45,854
RFS030,2023-12-03,4.98,0.0,8.0,8.01,5.85,844
RFS030,2023-12-10,3.92,0.0,8.0,8.26,5.65,785
RFS030,2023-12-17,4.0,0.0,8.0,8.07,5.67,749
RFS030,2023-12-24,5.25,6.2,8.0,8.05,5.72,824
RFS030,2023-12-31,4.73,0.0,8.0,8.22,5.97,764
RFS030,2024-01-07,5.41,18.5,8.0,8.16,10.17,786
RFS030,2024-01-14,4.23,0.0,8.0,7.85,6.0,901
RFS030,2024-01-21,5.04,0.0,8.0,7.89,5.93,802
RFS030,2024-01-28,4.43,0.0,9.4,8.03,5.54,873
RFS030,2024-02-04,5.43,9.3,8.1,7.75,5.3,654
RFS030,2024-02-11,3.59,0.0,8.3,8.15,5.97,776
RFS030,2024-02-18,4.27,0.0,9.9,8.42,5.73,817
RFS030,2024-02-25,5.28,8.7,12.5,7.88,5.21,757
RFS030,2024-03-03,8.55,0.0,23.7,8.23,5.27,746
RFS030,2024-03-10,6.2,0.0,28.8,7.7,5.58,875
RFS030,2024-03-17,7.8,24.5,27.8,8.11,9.96,571
RFS030,2024-03-24,6.98,61.4,25.9,7.68,11.33,720
RFS030,2024-03-31,8.65,0.0,30.7,7.94,5.2,709
RFS030,2024-04-07,5.93,77.2,42.1,7.93,13.89,779
RFS030,2024-04-14,9.34,0.0,42.5,8.36,5.16,508
RFS030,2024-04-21,8.78,0.0,45.0,8.5,5.39,684
RFS030,2024-04-28,10.61,0.0,45.0,8.39,5.36,660
RFS030,2024-05-05,7.6,0.0,45.0,7.89,5.47,629
RFS030,2024-05-12,10.18,0.0,45.0,8.29,5.79,799
RFS030,2024-05-19,8.34,0.0,45.0,7.83,5.73,779
RFS030,2024-05-26,7.33,0.0,45.0,7.88,5.72,662
RFS030,2024-06-02,2.0,0.0,44.8,8.12,5.4,732
RFS030,2024-06-09,2.0,0.0,41.5,8.12,5.76,732
RFS030,2024-06-16,2.0,0.0,38.7,7.89,5.81,731
RFS030,2024-06-23,2.0,0.0,38.2,7.9,5.44,698
RFS030,2024-06-30,2.0,37.6,41.3,8.13,15.0,752
RFS030,2024-07-07,2.0,0.0,38.2,7.85,5.68,826
RFS030,2024-07-14,2.0,0.0,38.1,7.87,5.7,679
RFS030,2024-07-21,2.0,192.6,40.3,8.08,15.0,557
RFS030,2024-07-28,2.0,0.0,42.3,7.83,5.99,819
RFS030,2024-08-04,2.0,64.7,31.4,7.71,11.03,619
RFS030,2024-08-11,2.0,0.0,33.9,8.28,5.31,779
RFS030,2024-08-18,2.0,0.0,34.4,8.08,5.28,645
RFS030,2024-08-25,2.0,0.0,32.6,7.92,5.42,756
RFS030,2024-09-01,2.0,96.7,27.3,8.34,15.0,675
RFS030,2024-09-08,2.0,26.1,30.7,8.2,7.66,720
RFS030,2024-09-15,2.0,0.0,27.4,8.13,5.03,690
RFS030,2024-09-22,2.0,60.8,20.8,8.45,9.59,799
RFS030,2024-09-29,2.0,0.0,20.4,7.8,5.56,701
RFS030,2024-10-06,3.96,0.0,22.1,8.43,5.04,783
RFS030,2024-10-13,5.53,0.0,25.7,7.9,5.16,802
RFS030,2024-10-20,2.58,0.0,22.6,7.75,5.21,730
RFS030,2024-10-27,3.68,0.0,21.6,7.75,5.42,669
RFS030,2024-11-03,5.15,0.0,17.3,8.13,5.87,722
RFS030,2024-11-10,3.91,0.0,16.0,8.2,5.17,749
RFS030,2024-11-17,5.22,33.2,19.0,8.18,13.54,714
RFS030,2024-11-24,5.39,0.0,18.7,7.96,5.64,589
RFS030,2024-12-01,3.58,14.6,8.0,8.14,10.5,835
RFS030,2024-12-08,2.19,0.0,8.0,7.82,5.25,742
RFS030,2024-12-15,3.28,5.6,8.0,8.24,5.12,838
RFS030,2024-12-22,2.49,0.0,8.0,8.27,5.09,778
RFS030,2024-12-29,3.32,0.0,8.0,7.99,5.23,718
RFS030,2025-01-05,2.52,9.5,8.0,8.21,5.5,657
RFS030,2025-01-12,2.43,0.0,8.0,8.24,5.59,736
RFS030,2025-01-19,3.75,0.0,8.0,8.37,5.48,594
RFS030,2025-01-26,3.96,0.0,8.0,8.13,5.36,601
RFS030,2025-02-02,3.73,0.0,9.1,7.92,5.19,693
RFS030,2025-02-09,3.59,0.0,8.0,7.98,5.15,901
RFS030,2025-02-16,2.92,0.0,9.4,7.84,5.66,707
RFS030,2025-02-23,3.7,0.0,11.8,8.0,5.33,662
RFS030,2025-03-02,7.25,0.0,24.6,7.9,5.39,767
RFS030,2025-03-09,5.62,0.0,24.9,8.32,5.86,733
RFS030,2025-03-16,5.07,0.0,25.4,8.29,5.42,583
RFS030,2025-03-23,5.04,0.0,28.7,8.12,5.03,793
RFS030,2025-03-30,6.36,0.0,33.6,8.07,5.13,767
RFS030,2025-04-06,6.91,0.0,45.0,8.12,5.35,750
RFS030,2025-04-13,8.39,0.0,43.8,7.91,5.2,534
RFS030,2025-04-20,9.61,0.0,45.0,8.11,5.41,798
RFS030,2025-04-27,7.52,0.0,45.0,7.89,5.09,675
RFS030,2025-05-04,8.0,0.0,45.0,7.96,5.45,633
RFS030,2025-05-11,7.21,0.0,45.0,8.01,5.72,714
RFS030,2025-05-18,8.21,0.0,45.0,8.18,5.74,807
RFS030,2025-05-25,8.83,0.0,45.0,8.38,5.44,686
RFS031,2023-01-01,15.3,0.0,8.0,7.07,4.05,337
RFS031,2023-01-08,14.45,12.2,8.0,7.42,6.97,237
RFS031,2023-01-15,15.12,0.0,9.8,7.1,4.36,467
RFS031,2023-01-22,14.23,14.8,8.0,7.3,6.63,396
RFS031,2023-01-29,15.09,0.0,8.0,7.35,4.48,272
RFS031,2023-02-05,14.07,0.0,11.2,7.52,4.71,419
RFS031,2023-02-12,15.15,0.0,9.6,7.59,4.72,338
RFS031,2023-02-19,14.42,0.0,11.7,6.88,3.8,299
RFS031,2023-02-26,15.0,0.0,14.7,7.31,4.58,457
RFS031,2023-03-05,18.51,0.0,28.0,7.2,4.08,403
RFS031,2023-03-12,18.54,13.0,29.2,7.12,5.42,387
RFS031,2023-03-19,17.22,0.0,28.6,7.45,4.63,515
RFS031,2023-03-26,15.72,0.0,27.9,7.22,4.12,452
RFS031,2023-04-02,20.17,0.0,45.0,7.43,4.41,336
RFS031,2023-04-09,16.79,16.1,43.1,7.06,6.83,341
RFS031,2023-04-16,19.46,0.0,45.0,7.37,4.45,475
RFS031,2023-04-23,17.85,0.0,45.0,6.99,4.28,434
RFS031,2023-04-30,16.29,0.0,43.5,7.01,4.31,337
RFS031,2023-05-07,21.4,0.0,45.0,7.08,4.34,350
RFS031,2023-05-14,21.27,0.0,45.0,7.29,4.42,414
RFS031,2023-05-21,20.24,0.0,45.0,6.94,3.87,437
RFS031,2023-05-28,20.07,0.0,45.0,6.92,4.31,335
RFS031,2023-06-04,11.51,10.4,40.7,7.22,8.65,291
